kyears.bp,albx,alby,lat,lon,bio1,bio12,bio2,bio4,bio7,bio15
8,63243,1081093,47.18,-95.17,-0.475464051,-1.560338871,1.727915451,1.428296213,1.656020253,2.174463229
8,109686,981959,46.28,-94.58,-0.275148725,-1.24132197,1.21212312,1.191838242,1.337977956,1.772111969
8,81530,1081276,47.18,-94.93,-0.435887826,-1.538465757,1.798110606,1.416258923,1.603919441,2.023037624
8,144225,1071190,47.08,-94.11,-0.309039077,-1.354150546,1.977200523,1.283245464,1.568828469,1.788698456
8,188490,535487,42.26,-93.7,0.544609962,-0.388245157,-0.049559127,0.469908956,0.473774571,1.16083683
8,172632,621202,43.03,-93.87,0.40033621,-0.462806763,0.030875538,0.58345859,0.614969038,1.303037766
8,172045,754017,44.22,-93.84,0.175472164,-1.006755004,0.132781497,0.888690033,0.827495534,1.626914593
8,182176,828906,44.89,-93.69,0.193885565,-1.041266773,0.354143736,0.989570869,0.958599466,1.825119271
8,180743,887844,45.42,-93.69,-0.017542809,-1.139313837,0.38051428,1.023500938,1.021681388,1.919057231
8,184533,1016727,46.58,-93.6,-0.311084507,-1.263364354,1.257764278,1.147122508,1.344892924,1.909909567
8,179918,1078627,47.14,-93.64,-0.464025814,-1.413205009,1.854938047,1.323992355,1.565619651,1.840908168
8,224492,509588,42.02,-93.27,0.673801937,-0.352112292,-0.354519236,0.362802688,0.344312998,0.928357693
8,214393,635660,43.15,-93.35,0.227930048,-0.643683331,-0.553469532,0.720894587,0.649334249,1.345817393
8,229209,761108,44.27,-93.12,0.150912471,-0.869536318,-0.086301309,0.894133881,0.837596188,1.496541718
8,224196,822250,44.82,-93.16,0.147571652,-0.988200326,-0.274949968,0.901605985,0.775789408,1.401804432
8,220637,888921,45.42,-93.18,-0.040195465,-1.083692464,-0.070743415,0.941577235,0.89693726,1.649743192
8,197178,1171889,47.98,-93.38,-0.653931407,-1.442700263,1.514456413,1.371662061,1.550270242,1.559564988
8,250170,848684,45.05,-92.82,0.111308578,-0.94817306,0.150781579,0.803724195,0.803633615,1.371958907
8,252784,1001026,46.42,-92.72,-0.291862039,-1.201210863,0.796092069,0.974957026,1.032395758,1.791451518
8,259305,1034518,46.72,-92.62,-0.473904001,-1.288152484,1.110883053,1.049114415,1.183340287,1.650950531
8,298880,1189763,48.11,-92.02,-0.940220588,-1.378957461,1.465916307,1.406424731,1.617384329,1.213527005
8,432950,-67275,36.8,-91.1,1.771951374,0.631058925,0.469064775,-0.648332592,-0.327961331,-0.815684791
8,356547,880843,45.3,-91.45,-0.186288978,-1.07267872,0.712299944,0.781756129,0.857326186,1.476537329
8,367034,1180802,48,-91.12,-0.99838579,-1.237748222,1.298810694,0.919277814,1.135533319,1.187544488
8,480126,-87150,36.6,-90.58,2.013348955,0.870016637,-0.011664541,-0.696116218,-0.476396057,-0.633138374
8,463573,890085,45.33,-90.08,-0.423633821,-0.815699094,0.723107343,0.69360006,0.74212032,1.244551453
8,542696,-24960,37.12,-89.83,1.686325473,0.944923899,0.750165654,-0.589663251,-0.117442966,-0.880655075
8,496161,640860,43.08,-89.87,0.305778964,-0.278598427,0.004279238,0.242047422,0.346533653,0.67302653
8,504973,679483,43.42,-89.73,0.168576824,-0.398383322,0.10608632,0.299793523,0.396288031,0.791543145
8,513373,722546,43.8,-89.59,0.04196699,-0.492248886,0.382053444,0.423913861,0.546735226,0.968946062
8,503582,913858,45.52,-89.55,-0.458271152,-0.687485222,1.112136959,0.656035475,0.767621707,1.13656706
8,471095,992937,46.25,-89.9,-0.69849865,-0.877742562,1.512339734,0.586340743,0.760416868,1.260670275
8,532373,645524,43.1,-89.42,0.162089289,-0.356240686,-0.09422726,0.343265062,0.374721223,0.667910415
8,545993,738240,43.92,-89.17,0.083447989,-0.529682785,0.20348329,0.462248143,0.535632675,0.768479413
8,545307,803011,44.5,-89.12,-0.092620949,-0.711192876,0.502936009,0.576124179,0.659712485,0.923717051
8,516129,991523,46.21,-89.32,-0.738695463,-0.827555045,1.693677583,0.57805387,0.770860885,1.129813466
8,520206,1180370,47.91,-89.09,-0.777987392,-1.115339225,1.104327386,0.830727485,0.942144067,0.818755994
8,496812,1233943,48.41,-89.35,-1.090041711,-1.371343971,1.264126564,1.124267359,1.281102591,0.680784215
8,582716,613328,42.78,-88.83,0.299235342,-0.151052066,-0.401367049,0.288167333,0.310263681,0.420994618
8,541040,1253740,48.56,-88.74,-1.01758732,-1.162155611,1.33633602,1.01422693,1.150945618,0.589116902
8,693624,-413475,33.56,-88.47,2.374260979,1.209855914,0.861024841,-1.460024207,-1.287316015,-0.424517631
8,641374,382231,40.68,-88.34,0.839248905,0.073783506,-0.863623773,-0.003906946,0.092815166,-0.052205599
8,639379,569591,42.35,-88.18,0.441865022,-0.108330676,-0.771913572,0.074856243,0.075574008,0.199217112
8,636164,687043,43.4,-88.1,0.172890531,-0.556599081,-1.202931128,0.217874278,0.059941957,0.345857178
8,618166,855577,44.92,-88.15,-0.145169109,-0.869725244,0.380091644,0.474861962,0.48749897,0.726019299
8,612080,1050081,46.67,-88.02,-0.747024917,-0.647760668,1.790010526,0.529763056,0.699256333,0.331249373
8,585859,1097898,47.12,-88.31,-0.81671076,-0.739248459,1.289356954,0.600519217,0.686001077,0.280384089
8,659582,761826,44.05,-87.73,0.171135712,-0.718418046,-1.496492323,0.037185169,-0.215203824,0.322250728
8,648221,782104,44.24,-87.85,0.041003514,-0.884670139,-0.989430963,0.127451219,-0.07534016,0.434356039
8,615438,1055923,46.72,-87.97,-0.701114025,-0.467465824,0.986827656,0.428946114,0.420264164,0.000937924
8,725606,490676,41.58,-87.22,0.731935857,-0.021720149,-0.818651132,-0.07223663,0.029859747,0.036835653
8,872462,-404164,33.5,-86.53,2.308411026,1.394948122,0.811863469,-1.471527562,-1.351994032,-0.515395922
8,781446,506172,41.67,-86.53,0.668050335,0.205253495,-1.22214049,-0.202066792,-0.231409833,-0.213845974
8,929765,-597869,31.72,-86.13,2.577541608,1.480907569,1.663240811,-1.944382086,-1.650922217,-0.56131027
8,935785,-112940,36.03,-85.5,1.889917152,1.599403714,0.545274833,-1.263550859,-0.964726146,-1.074116945
8,899080,43072,37.45,-85.72,1.57150452,1.729988346,0.788971139,-0.69359068,-0.100443246,-1.18037677
8,792633,847448,44.7,-85.96,-0.15320981,-0.676415915,-0.076045174,-0.092611313,-0.132907311,-0.017233005
8,795351,1041083,46.43,-85.66,-0.498159891,-0.835363321,-0.146116951,0.080535359,-0.13312128,-0.10103461
8,1052475,-746572,30.27,-85.02,2.809768347,1.868779452,-0.37557577,-2.4755372,-2.564979735,-0.733932636
8,887782,507399,41.58,-85.25,0.696026268,-0.088083266,-0.746385674,-0.165501229,0.013851804,-0.23273814
8,866862,597347,42.4,-85.38,0.557991433,-0.229012136,0.00650792,-0.239660104,-0.079289196,-0.09560191
8,883808,720724,43.48,-85,0.232804942,-0.476125034,-0.190918087,-0.109459457,-0.106630285,-0.062538261
8,856381,874655,44.88,-85.12,-0.193016577,-0.857779103,0.082115087,-0.050799526,-0.048531825,0.024655217
8,835896,1012137,46.13,-85.18,-0.52181081,-0.823403924,-0.151038951,0.085828636,-0.115760126,-0.1836202
8,1013911,-295481,34.33,-84.87,2.028706055,1.982680569,0.111801965,-1.459739409,-1.375210429,-0.773438934
8,951898,361550,40.22,-84.69,0.713834928,0.314488692,0.185698464,-0.256066935,0.145547044,-0.156859832
8,931000,494395,41.42,-84.75,0.660158975,-0.020800447,-0.377902454,-0.197294571,0.012540519,-0.222049415
8,878474,1066274,46.57,-84.55,-0.567403556,-0.761441483,-0.156529715,0.11791272,-0.084587105,-0.21734717
8,836853,1209407,47.9,-84.87,-1.146280121,-0.060552206,0.746504562,0.605254786,0.395132886,-0.638185619
8,828390,1242827,48.21,-84.93,-1.465631246,-0.575433412,1.567280627,0.90415084,0.794432933,-0.434297489
8,909227,961597,45.6,-84.32,-0.427939967,-0.932481675,0.289952983,0.331930109,0.222807326,-0.006665969
8,890519,1150267,47.31,-84.26,-1.03211456,0.456459137,0.900192584,0.489786853,0.402451939,-0.514483694
8,1024543,385258,40.35,-83.8,0.722016137,0.304231265,0.028687982,-0.361852732,-0.101011421,-0.265045521
8,1009972,606858,42.33,-83.63,0.538760171,-0.38190936,-0.545253073,-0.234770002,-0.192588132,-0.343959855
8,1215988,-686869,30.62,-83.25,3.002197937,2.189500114,0.531714614,-2.828481689,-2.653351966,-0.000293926
8,1213554,-675984,30.72,-83.26,2.866632755,1.734490933,1.481028815,-2.55451857,-2.226199399,-0.114154715
8,1029807,698560,43.12,-83.24,0.211503993,-0.831207056,-1.252628888,-0.292088163,-0.423871643,-0.277838196
8,1086928,571015,41.92,-82.76,0.582205966,-0.280794133,-1.602544137,-0.372977183,-0.483711496,-0.33441025
8,1352298,-790860,29.52,-82,3.138181136,2.038631065,0.107220349,-3.233742546,-3.119063832,0.814788001
8,1135516,400373,40.35,-82.47,0.761360766,0.334343458,-0.756742437,-0.656242046,-0.612773322,-0.344834015
8,1164280,441914,40.68,-82.06,0.616770622,0.125998277,-0.605899987,-0.555701977,-0.50806352,-0.304194997
8,1432831,-995655,27.58,-81.5,3.43746835,1.310457853,0.480142556,-3.929735171,-3.753421854,1.195133197
8,1368374,-813113,29.3,-81.87,3.190677226,1.739932569,-0.079057,-3.30467652,-3.245311528,0.67836368
8,1243825,-17562,36.52,-81.93,1.036856068,1.338489149,0.251804641,-1.610683243,-1.406012617,-0.791040086
8,1110346,1101485,46.6,-81.5,-0.950499709,-1.002173336,1.094317132,0.841132264,0.82793287,-0.182688016
8,1077940,1177152,47.32,-81.77,-1.228737474,-1.039055942,1.178875777,1.057399803,0.968645182,-0.171491172
8,1447076,-1035845,27.2,-81.42,3.537833793,1.304709001,-0.63463484,-3.940884139,-3.934914121,1.124309293
8,1215824,508626,41.2,-81.33,0.561881535,0.151174188,-0.518920156,-0.640966482,-0.516473383,-0.599026708
8,1192661,699721,42.92,-81.25,0.134913361,-0.077420398,-1.751628668,-0.479340996,-0.626446397,-0.888478972
8,1148448,946726,45.17,-81.32,-0.3955247,-0.778618375,-0.666850532,0.266484065,0.087212206,-0.361464101
8,1386592,-261536,34.17,-80.78,2.104597835,1.190789099,1.590697971,-1.672626521,-1.35892129,-0.222427061
8,1234575,740346,43.22,-80.66,-0.045928895,-0.060895866,-1.594220926,-0.23539309,-0.403728165,-0.641956113
8,1191726,905123,44.74,-80.86,-0.273689187,0.095806696,-1.671320007,-0.24242091,-0.551605559,-0.635814758
8,1167007,1136233,46.83,-80.7,-0.884903744,-0.963972396,-0.222909774,0.998280234,0.682603591,-0.238402503
8,1381438,126822,37.6,-80.13,1.030798339,0.736692145,0.538076026,-1.318317232,-1.117796634,-0.843409555
8,1357428,190982,38.2,-80.28,0.659366628,1.899964749,0.974194086,-1.320667928,-0.918659125,-0.959081408
8,1288276,559955,41.55,-80.37,0.463322545,0.358687297,0.832545494,-0.630413113,-0.267767995,-0.362659185
8,1254152,745823,43.24,-80.41,0.028995501,-0.299886081,-1.202258236,-0.265353325,-0.364565269,-0.604375355
8,1242912,818624,43.9,-80.4,-0.281543987,-0.384495305,-1.058403712,-0.121588377,-0.212905822,-0.479509581
8,1246109,872276,44.37,-80.25,-0.371009104,-0.341460659,-1.262819397,-0.121458608,-0.289456246,-0.621383412
8,1246033,949045,45.05,-80.09,-0.319251391,-0.639094087,-1.009201215,0.099327558,-0.063941955,-0.393997832
8,1201394,1181173,47.18,-80.16,-1.193840428,-0.913011722,0.498317642,1.175105008,0.918399253,-0.257467441
8,1414826,195084,38.15,-79.62,0.819752462,1.151784085,1.069805136,-1.331055372,-0.939964977,-0.93749583
8,1287510,856698,44.17,-79.77,-0.279083711,-0.614987697,-0.78069617,-0.040817239,-0.082840653,-0.318497279
8,1285443,993074,45.38,-79.5,-0.478709814,0.25350154,-0.214342431,0.275150339,0.284459411,-0.597938238
8,1228999,1191483,47.23,-79.78,-1.259306911,-0.955247618,0.742321081,1.164866155,0.999290508,-0.0905859
8,1471207,185737,37.98,-79,1.311161842,0.350306178,1.094343383,-1.340708779,-0.983864113,-0.90128683
8,1416874,357046,39.57,-79.27,0.658440173,1.247970197,0.738974121,-1.162051393,-0.87348051,-0.599951192
8,1321434,843379,44,-79.38,0.073660116,-0.661395982,-2.225052425,-0.196670493,-0.497141686,-0.577737109
8,1313232,862312,44.18,-79.44,-0.257438024,-0.45838505,-1.153130115,0.045262035,-0.065763586,-0.512953696
8,1293923,999082,45.42,-79.38,-0.574172531,0.060496152,0.165813585,0.323598163,0.438705285,-0.645205528
8,1267199,1110475,46.45,-79.47,-0.782143193,-0.401726505,-0.045788657,0.732611417,0.688113301,0.180535894
8,1277319,1206720,47.29,-79.12,-1.178789951,-0.772925161,0.925903361,1.08756955,1.006944972,-0.035821167
8,1558995,-273932,33.8,-78.95,2.449953078,1.817647358,0.024727632,-2.082439438,-2.10631693,0.00377157
8,1585354,-189531,34.5,-78.5,2.323728354,1.720898717,0.603409558,-1.915106851,-1.851064514,0.022506149
8,1473087,390045,39.77,-78.55,0.883929513,0.563089554,0.700744401,-0.906896322,-0.635323233,-0.732058072
8,1406835,693142,42.54,-78.67,0.036568655,0.736003802,-0.519446044,-0.529324746,-0.414357236,-0.537241253
8,1342929,917423,44.62,-78.95,-0.500394917,0.007232077,-0.108187364,0.216375004,0.331343275,-0.89149591
8,1309905,1112476,46.4,-78.92,-0.868385557,-0.541930229,0.81801925,0.716654319,0.883671161,0.12241714
8,1421247,704910,42.62,-78.47,0.077344113,-0.215254796,-0.53468368,-0.4786238,-0.326387644,-0.138132412
8,1427283,812884,43.56,-78.15,0.248979185,-0.664904187,-1.391316405,-0.437348919,-0.485903958,-0.264118217
8,1419955,872809,44.1,-78.1,-0.282168435,-0.338104014,-0.817297473,-0.01540733,-0.015350674,-0.825943268
8,1480110,636398,41.92,-77.92,-0.004970634,0.033485035,-0.07371849,-0.648639678,-0.43435831,-0.240573154
8,1473130,672643,42.25,-77.92,-0.106657344,-0.002108924,0.357117061,-0.610518376,-0.268791579,-0.111811944
8,1429846,897404,44.3,-77.92,-0.278345261,-0.248248529,-1.209317915,-0.022572348,-0.095707728,-1.143781258
8,1475564,968827,44.85,-77.18,-0.528985087,-0.404218626,-0.360156129,0.373459079,0.403402512,-1.089419089
8,1455247,1002214,45.18,-77.35,-0.697815574,-0.65247506,0.40872062,0.61437426,0.727906539,-0.687332354
8,1437592,1094996,46.03,-77.34,-0.692443716,-0.852954611,0.585732359,0.778259307,0.880194159,-0.435820329
8,1710327,25443,36.17,-76.68,1.953511422,1.420760883,-0.350034748,-1.856124976,-1.968032013,-0.223766934
8,1527043,826838,43.51,-76.9,0.302779411,0.091665889,-2.102138932,-0.429329508,-0.628652594,-0.900387346
8,1522344,929468,44.42,-76.7,-0.177321544,0.009999679,-1.835170537,0.001036649,-0.205517374,-1.197189497
8,1515355,971240,44.8,-76.68,-0.49612221,-0.305055717,-0.528398396,0.43576145,0.404194777,-0.824698458
8,1512747,1034323,45.36,-76.55,-0.614315017,-0.719526674,-0.044231117,0.713402671,0.706362862,-0.788844762
8,1721020,74563,36.58,-76.45,1.995949534,1.426596955,-1.654830213,-2.010608228,-2.378083297,-0.239316576
8,1612618,634521,41.67,-76.35,0.195912351,0.194643143,-0.764003371,-0.649319231,-0.596693815,-0.183745142
8,1541694,1067661,45.6,-76.1,-0.777144444,-0.115381534,0.113886268,0.883632024,0.878394214,-0.85825694
8,1591458,1055658,45.4,-75.51,-0.502195696,-0.369691988,-0.733895608,0.747684404,0.583356513,-0.610114662
8,1566870,1058277,45.47,-75.81,-0.502195696,-0.369691988,-0.733895608,0.747684404,0.583356513,-0.610114662
8,1715381,583401,41.03,-75.27,0.636946972,1.275652152,-0.285571863,-0.803194254,-0.836041657,-0.61279777
8,1795494,529171,40.4,-74.48,0.962961113,1.247988726,0.14176535,-1.073035482,-1.062808681,-0.64274058
8,1751493,620196,41.28,-74.75,0.449462348,1.376556443,0.363263217,-0.766917946,-0.619470707,-0.629674053
8,1733172,756011,42.5,-74.6,-0.160180304,1.358256797,0.005564646,-0.560016045,-0.333133461,-0.501605013
8,1691525,909152,43.92,-74.68,-0.68713881,0.535639982,0.360849031,-0.021641183,0.229595069,-0.467420573
8,1654415,1144945,46.06,-74.47,-0.762324515,0.317719216,-0.20205712,0.744644249,0.695348501,-0.673157888
8,1800098,527933,40.38,-74.43,1.007440516,1.227519734,-1.334488089,-1.189208722,-1.505908831,-0.747961336
8,1797056,626101,41.24,-74.2,0.576723742,1.706195468,-0.134142272,-0.83913772,-0.775460864,-0.719034873
8,1740200,950212,44.18,-73.97,-0.629831717,0.053101992,0.600027597,0.015289417,0.243242844,-0.242058034
8,1664722,1134795,45.95,-74.37,-0.846433659,0.656389416,-0.38523339,0.73378528,0.660487401,-0.98248
8,1656951,1158057,46.17,-74.4,-1.13113624,0.436911484,0.292932434,0.785295547,0.838778802,-0.572231092
8,1809297,788797,42.63,-73.6,0.227623988,0.301263579,0.565090586,-0.234859651,0.023878003,-0.552473768
8,1702257,1144733,45.96,-73.87,-0.717275529,0.176604082,-0.690534758,0.82291511,0.686820088,-0.704514105
8,1723363,1186293,46.28,-73.48,-1.146013834,0.282756529,0.855016939,0.796266949,0.985839354,-0.634933765
8,1856103,706925,41.82,-73.28,0.397352215,1.42191696,-0.218867171,-0.802730157,-0.719225239,-0.957443225
8,1834920,780040,42.5,-73.32,0.130919167,1.350658304,0.65871621,-0.5799722,-0.291801957,-0.913198566
8,1852330,801564,42.65,-73.05,-0.014272934,0.82694309,0.84502856,-0.390917464,-0.074858729,-0.796700437
8,1755554,1109563,45.54,-73.31,-0.580047093,0.435231473,-1.163500878,0.482771416,0.254474789,-0.591000485
8,1743013,1154522,45.96,-73.33,-0.720817244,0.421427247,-0.919367061,0.749456589,0.540086996,-0.797300039
8,1750616,1230603,46.61,-73,-1.33140906,0.037656758,0.904621947,1.006442787,1.053413186,-0.302577583
8,1867935,796211,42.57,-72.88,0.301987657,1.081555897,0.911880256,-0.651101322,-0.347827228,-1.082941029
8,1815786,1103858,45.36,-72.58,-0.739548597,1.362957471,-0.786959578,0.400846228,0.24131712,-0.610950537
8,1757742,1252909,46.79,-72.84,-1.305387345,0.410382637,0.18061721,0.957442703,0.82505079,-0.3284716
8,1961438,681369,41.37,-72.12,0.612909242,1.499661334,-1.920126441,-1.366776943,-1.692537085,-1.178647863
8,1922332,804152,42.52,-72.21,0.269565348,1.100988791,0.103125245,-0.820646169,-0.708618576,-1.22122294
8,1875795,1005402,44.37,-72.15,-0.728352918,0.624987604,0.95563749,-0.029809679,0.253287114,-0.606688409
8,2010798,669900,41.16,-71.58,0.634650408,0.931971502,-3.292292491,-1.609202295,-2.211552258,-1.038647945
8,1909957,975078,44.03,-71.83,-0.508021617,0.616753183,0.674453484,-0.317950777,-0.115649527,-0.799673612
8,1914871,987880,44.13,-71.73,-1.055438955,1.692192232,-0.305029731,-0.259127397,-0.268817602,-0.871667004
8,1842379,1201195,46.15,-71.94,-1.050728204,1.107627452,-1.107899343,0.67913976,0.378228585,-0.582777413
8,1831468,1283090,46.89,-71.81,-1.256944757,1.248438544,-0.929904954,0.78216921,0.398793497,-0.489453534
8,2024351,767285,41.97,-71.12,0.545905557,1.097854394,-1.225779707,-1.254313504,-1.499691432,-1.254059454
8,1902481,1161864,45.67,-71.32,-1.061612559,1.104222796,-1.272974029,0.448354467,0.12842299,-0.449135222
8,1854961,1310992,47.08,-71.42,-1.241216417,1.216558455,-1.548683021,0.723789619,0.198427109,-0.46243146
8,1868992,1335325,47.26,-71.16,-1.728780046,1.970242895,-0.346524159,0.579266861,0.216644141,-0.610930798
8,2053837,771769,41.94,-70.76,0.574410532,1.201257973,-1.485257913,-1.376490282,-1.677690071,-1.244064147
8,1953584,1164119,45.57,-70.68,-1.048630937,0.887834832,-0.722754825,0.136702938,-0.06310921,-0.689120316
8,1956470,1168364,45.6,-70.63,-1.033798059,0.123939595,-0.898721788,0.386486474,0.150717729,-0.218487808
8,1938792,1241789,46.28,-70.6,-1.154655096,0.484897614,-1.370965139,0.63483364,0.282248154,-0.204283897
8,1897855,1368311,47.48,-70.68,-1.574270964,1.519956192,-1.165500304,0.651456422,0.081758879,-0.752692539
8,2117299,712625,41.28,-70.21,0.772632507,1.566330796,-1.821156182,-1.575441618,-1.95277224,-1.152983612
8,2114455,787359,41.93,-70,0.603298656,1.483738334,-1.622895403,-1.40842429,-1.690338117,-1.231791739
8,2024141,1005713,44.03,-70.35,-0.080492197,0.755880475,-0.790877053,-0.646219144,-0.787911567,-1.102370706
8,1970135,1200923,45.85,-70.35,-1.14318953,0.387159454,-0.7789575,0.335540355,0.09511606,-0.380158117
8,1948106,1294938,46.72,-70.3,-1.341908779,0.673169979,-1.170383802,0.572183072,0.112342038,-0.335056109
8,1919209,1376466,47.5,-70.38,-1.241590412,0.05111845,-1.756868301,0.478809507,-0.232666903,-0.578692069
8,2112894,1000660,43.77,-69.3,0.116830774,1.221600332,-1.305575606,-0.713689977,-1.002881362,-1.444061118
